"Date","MaxTemp","MinTemp","Precipitation","Wind","RelativeHumidity","Solar"
"3/19/1999","7.10700000000003","-2.14100000000002","0","2.59713861148223","0.714246303665702","16.37032185"
"3/20/1999","8.14100000000002","-1.363","0.21800988","2.10307533921645","0.692711037156905","16.4555973"
"3/21/1999","4.935","0.629000000000019","1.726913628","2.58497334075041","0.865771991825882","8.771459832"
"3/22/1999","8.67599999999999","-1.60500000000002","0.4068377136","2.44680570119578","0.830318680498988","12.08632806"
"3/23/1999","6.55799999999999","3.06200000000001","2.763748476","3.53170071337479","0.883947151261641","4.252274442"
"3/24/1999","4.08999999999998","-0.0339999999999918","1.81274418","4.24333512734763","0.836058416980671","7.3416924"
"3/25/1999","14.563","1.20100000000002","0.3862381104","3.60327069502816","0.773889510545517","14.756627268"
"3/26/1999","17.403","5.67099999999999","0.0308990664","4.87636672610846","0.724701293147782","17.18561394"
"3/27/1999","18.656","8.411","3.5139046176","3.75810859485426","0.798297204927029","15.40828026"
"3/28/1999","16","7.50099999999998","0.3398892624","2.7465929918046","0.858346128770527","11.685097332"
"3/29/1999","15.331","8.26400000000001","0.518417928","2.37945202793493","0.773743070568976","13.516713882"
"3/30/1999","14.274","6.94299999999998","0.058364856","2.55627913743885","0.78989017650867","12.596517"
"3/31/1999","16.057","4.82600000000002","0","2.3418412516633","0.766372386454778","17.492399568"
"4/1/1999","16.457","5.04899999999998","0","3.00731977455641","0.683701437358028","19.5748866"
"4/2/1999","16.377","6.15699999999998","0.0343322856","3.52474449911432","0.644768813690541","16.7542308"
"4/3/1999","14.42","4.77100000000002","0.3021240168","2.41734826398804","0.822651987804192","9.389137212"
"4/4/1999","16.86","1.34399999999999","0.303840648","2.19896721597803","0.675990221610265","19.645204032"
"4/5/1999","15.112","5.601","0.151062012","2.27677128834675","0.669837566308832","18.673480728"
"4/6/1999","12.81","4.786","2.38952664","3.8253991704854","0.900415738687209","7.6073121"
"4/7/1999","13.339","9.01600000000002","1.3252258224","3.82663231714889","0.843573182098626","5.97054672"
"4/8/1999","11.139","5.06999999999999","0.3278733624","2.88432536091993","0.802534595982839","6.029998632"
"4/9/1999","13.69","5.32999999999998","0.460052568","3.22958916728761","0.78427867839091","13.929418656"
"4/10/1999","11.484","6.08100000000002","1.3046269104","3.30675445973973","0.908405795249233","3.356100792"
"4/11/1999","13.371","9.15699999999998","6.30169164","2.35750530547683","0.913758846372461","4.973736492"
"4/12/1999","10.278","5.16899999999998","1.8419271984","3.71958755701441","0.711685664833616","11.59346304"
"4/13/1999","17.048","7.26499999999999","4.143904524","3.13140087232224","0.707827086588226","16.385403672"
"4/14/1999","12.323","4.24000000000001","1.908876348","3.59645069484986","0.723783864245573","13.977452178"
"4/15/1999","18.348","3.745","0.102996756","5.65568215544717","0.530444900896435","18.68838804"
"4/16/1999","19.559","11.801","1.1226654648","3.71802976316025","0.644042215800711","13.231636722"
"4/17/1999","14.586","4.73700000000002","18.53427888","5.76504660428712","0.874144949992366","3.322348218"
"4/18/1999","8.90899999999999","2.928","3.7696818384","4.32753753063536","0.75870536262817","9.609469128"
"4/19/1999","4.94200000000001","1.57600000000002","14.95170972","4.26345924062521","0.900918571198586","2.97146268"
"4/20/1999","3.57799999999997","1.09100000000001","32.6894832","5.0288339434761","0.983263289001863","1.930837806"
"4/21/1999","9.06","2.37599999999998","3.302766324","4.00600010784278","0.937716615090656","12.65360778"
"4/22/1999","9.72800000000001","5.43400000000003","6.00128568","3.6417890870395","0.94499791094394","4.78180944"
"4/23/1999","16.508","7.14299999999997","2.1938322744","1.80480635541678","0.918142417849688","14.352416478"
"4/24/1999","17.759","8.15800000000002","3.62548962","2.87110466732182","0.8693027936379","14.970487752"
"4/25/1999","12.999","8.48700000000002","4.2263028288","2.93865091328663","0.91273406136041","9.57313116"
"4/26/1999","17.654","7.72699999999998","7.347106116","3.12561018387194","0.901408768098322","11.653032672"
"4/27/1999","17.12","11.066","7.1720108784","3.0707439440233","0.876869471990018","16.70338098"
"4/28/1999","18.597","11.147","5.05714248","1.63993541649988","0.890155240509025","15.023246328"
"4/29/1999","14.069","4.928","0.98190324","4.2350729254077","0.84129173788219","10.41558813"
"4/30/1999","13.16","0.817000000000007","0","2.7698702587881","0.656742295096444","25.88850036"
"5/1/1999","15.857","6.48899999999998","0.1029968424","3.85731795670845","0.723243647117094","18.57267558"
"5/2/1999","14.078","4.49000000000001","0","2.66989362453321","0.628176894421421","25.27059312"
"5/3/1999","15.716","2.30500000000001","0","1.2579169719645","0.554974508233347","25.726224312"
"5/4/1999","13.491","3.30000000000001","0.3278733624","3.39137315476117","0.589658390930791","26.408244312"
"5/5/1999","12.888","0.86099999999999","0","3.11178666887126","0.543380048848226","26.727978312"
"5/6/1999","13.781","0.615999999999985","0","1.59094676940547","0.525900203145565","26.927210448"
"5/7/1999","16.015","0.822000000000003","0","1.53641709303185","0.505080361976473","27.055234962"
"5/8/1999","16.782","5.14299999999997","0.1579286664","1.26775669862374","0.618646146512255","16.226944632"
"5/9/1999","12.3","4.94600000000003","20.51010144","2.39603335701915","0.929188841366495","6.293194938"
"5/10/1999","20.615","6.06299999999999","0.269508708","2.84910241031797","0.757170322023524","18.072166518"
"5/11/1999","15.845","7.62299999999999","6.7274082","5.05045975238604","0.811541120765735","17.11642743"
"5/12/1999","13.873","3.88200000000001","0.0480651984","2.19417784754343","0.681086312882823","17.42996439"
"5/13/1999","13.029","5.42899999999997","11.4223437864","2.88083008182556","0.860433356512993","6.240206448"
"5/14/1999","15.149","6.40899999999999","3.119088708","1.69282197523413","0.894423094972521","13.930311312"
"5/15/1999","12.444","4.34100000000001","5.156710128","2.47295489725793","0.882397114598494","10.818953262"
"5/16/1999","10.901","2.66899999999998","1.7320635504","3.1930376849695","0.877348119624481","10.929939498"
"5/17/1999","15.402","3.51499999999999","0","2.91543248056512","0.682854518344721","24.67440216"
"5/18/1999","16.135","6.46499999999998","0","2.2466598034676","0.596135172140299","25.52242014"
"5/19/1999","20.529","3.77800000000002","0","1.08402395334248","0.61133482919731","28.07791407"
"5/20/1999","22.548","7.52199999999999","0","2.52650735291587","0.55147049576546","28.57483026"
"5/21/1999","24.848","12.933","0","4.44695774226774","0.553115556526905","27.118468602"
"5/22/1999","24.413","13.257","1.6119","2.36905767959736","0.690020301038493","27.344250252"
"5/23/1999","16.252","7.46100000000001","2.1440519928","3.63192310951476","0.696365730122525","22.648724388"
"5/24/1999","20.922","3.58600000000001","0","1.10893182650892","0.641053877730051","27.194910462"
"5/25/1999","21.209","9.601","0","2.04311630798618","0.582738683273925","23.922393984"
"5/26/1999","18.671","7.81299999999999","0.5115506904","3.16733859619059","0.639257563856015","24.506885628"
"5/27/1999","20.59","6.10700000000003","0","1.48293362264407","0.672006720307051","28.50688116"
"5/28/1999","25.164","5.964","0","0.940908256618318","0.616863211203743","28.463225796"
"5/29/1999","26.68","12.786","0.0720977904","2.21215126443997","0.531294891912499","28.613582568"
"5/30/1999","27.185","14.821","2.765464884","2.50564631888212","0.700379101777196","22.39323516"
"5/31/1999","19.267","11.951","1.347542532","2.40136421571011","0.750193495028541","17.94374928"
"6/1/1999","21.27","11.444","0.051498396","2.27627429501728","0.555786391453077","28.534675392"
"6/2/1999","20.582","10.868","0","1.35532901468684","0.65954995625828","19.967178672"
"6/3/1999","26.707","10.882","3.75766668","2.80584628392241","0.700546050410865","23.991521796"
"6/4/1999","24.727","13.039","1.46255346","1.69660973986207","0.71469562448952","28.2620331"
"6/5/1999","25.211","14.277","0.906371784","1.4131540228199","0.742379943978312","20.81857068"
"6/6/1999","27.421","14.162","0","3.26578397947318","0.615443002168346","28.542944232"
"6/7/1999","24.811","16.255","0.3604888728","2.42171779082086","0.713567321852537","18.506590344"
"6/8/1999","29.125","15.05","0.096988644","2.50941761894619","0.644428440579252","19.63569078"
"6/9/1999","20.453","11.801","2.61611784","2.77379574144604","0.775887318393952","13.453024752"
"6/10/1999","20.111","13.199","0","1.88473143167039","0.610989495223215","8.2559241"
"6/11/1999","25.712","14.089","13.7990019312","2.39363550162601","0.783245336355532","24.63541884"
"6/12/1999","30.467","17.538","2.9251116","1.81359869615728","0.725557771737713","16.6520223"
"6/13/1999","24.026","14.918","3.0100851","1.99766339866386","0.830222742347913","20.8064223"
"6/14/1999","26.518","16.778","5.290601076","1.17829295597978","0.855753723346848","19.815859692"
"6/15/1999","24.191","17.446","3.937910112","1.78508928526434","0.856829592521503","21.4292241"
"6/16/1999","24.785","17.797","6.74628912","2.52432109621451","0.842383798067608","18.282993138"
"6/17/1999","21.623","17.069","16.1129868264","2.15576771995212","0.938557588256814","10.8668268"
"6/18/1999","21.914","15.353","2.622127248","2.96993527100344","0.876087162028851","16.56196776"
"6/19/1999","26.047","14.822","0.791359056","1.88982088804656","0.823605720341661","21.31976628"
"6/20/1999","25.374","14.848","1.4711376528","1.68520400578424","0.783579266154203","26.802277992"
"6/21/1999","24.464","14.671","6.433864776","2.30380126210977","0.77765503053735","25.49390733"
"6/22/1999","15.473","11.714","12.00084966","4.95982214729003","0.942845751196704","4.75953489"
"6/23/1999","11.354","9.49799999999999","10.08682812","4.89318661099807","0.950205736538122","2.991093138"
"6/24/1999","15.233","8.95499999999998","2.515698576","1.96733609578225","0.86629342758685","9.40606749"
"6/25/1999","18.106","8.75599999999997","1.4333726736","1.7876139067346","0.811951843430788","26.700248628"
"6/26/1999","22.333","7.97300000000001","0.024032592","1.73741047335951","0.701140518177115","27.486562248"
"6/27/1999","25.982","13.591","0","3.33558062014543","0.552345913158205","29.318286672"
"6/28/1999","28.632","14.638","0","2.39708570876706","0.557592974298648","29.533046616"
"6/29/1999","23.864","14.749","0.337314888","3.01894168030383","0.694682066398932","22.524858432"
"6/30/1999","25.012","12.753","0","1.56674230091752","0.668523354055946","28.599358716"
"7/1/1999","26.456","12.781","0","1.42763458581845","0.603765668915812","28.32710418"
"7/2/1999","24.243","15.555","4.185102528","2.56547966178841","0.746340997704358","28.126798632"
"7/3/1999","25.893","13.108","0.2128599504","1.62798882245492","0.719228988432006","25.287243174"
"7/4/1999","30.592","16.645","0","2.7242831669577","0.607936785546403","28.36817262"
"7/5/1999","33.475","19.861","1.00593594","2.63540585099395","0.526833718059491","28.42020018"
"7/6/1999","32.95","20.584","0","3.1160264022081","0.512501908190168","28.32537096"
"7/7/1999","25.563","18.585","5.101778772","2.58315926173485","0.744556930274218","19.26584946"
"7/8/1999","21.61","17.019","0.8651732616","3.25983327353288","0.765407792634928","15.818448348"
"7/9/1999","25.792","15.664","2.85988212","4.36259157984785","0.773789531348574","15.58350666"
"7/10/1999","26.223","16.447","0","4.4331782844742","0.48726837273054","28.955428128"
"7/11/1999","27.605","15.268","0","3.67561653043092","0.454483730948292","29.072931822"
"7/12/1999","29.82","16.963","0","3.49761321896214","0.445612450093098","28.245315438"
"7/13/1999","30.779","18.706","0.81367488","3.07902130435184","0.534215594117776","18.237771288"
"7/14/1999","23.854","17.836","20.92723344","3.45868324239175","0.90557435047532","17.21784393"
"7/15/1999","21.23","15.388","14.980887","3.93177942087478","0.725511598507342","17.071370478"
"7/16/1999","21.429","11.804","0.3913884","2.01320379759087","0.63440887806031","20.748372264"
"7/17/1999","23.969","11.822","0","1.50937322734871","0.595773737980624","24.584622408"
"7/18/1999","25.865","16.495","0.1201629888","1.56418636018858","0.561622906724249","15.996932478"
"7/19/1999","28.57","17.98","0.298690704","2.18020801617182","0.534379085538291","19.853499168"
"7/20/1999","30.369","14.877","0","1.42534312896052","0.537743572560096","25.91155773"
"7/21/1999","29.84","18.132","0","2.88229912649918","0.543790259839994","22.07592252"
"7/22/1999","23.904","13.731","0.5355837504","2.68728743037743","0.579763882881366","18.614079828"
"7/23/1999","22.829","9.92000000000002","2.7877789584","1.35392425686724","0.716015686772116","10.419913638"
"7/24/1999","22.897","11.968","0.9544374","2.38820714831479","0.781553773583641","16.414307028"
"7/25/1999","25.064","12.327","0","2.32685334023471","0.691973689778977","25.485522228"
"7/26/1999","27.796","11.388","0","1.78249985523116","0.656941834929427","25.557416136"
"7/27/1999","24.861","16.092","0.0068664528","2.81122717426775","0.573161315636624","18.056027304"
"7/28/1999","24.262","14.518","0.322723296","2.63532178197949","0.567782982564897","18.406294848"
"7/29/1999","24.28","15.743","0","3.0367480260213","0.450339897218596","21.59049132"
"7/30/1999","26.559","13.38","0","3.50184120128551","0.467031759585373","26.61260868"
"7/31/1999","27.426","15.604","0","3.76147447364527","0.387789335544532","26.15737725"
"8/1/1999","26.089","14.994","0","3.05208612050582","0.395456912309906","25.316380116"
"8/2/1999","27.089","12.979","0","2.42325165575241","0.414592927239284","22.05551439"
"8/3/1999","29.528","10.133","0","1.1563741416406","0.459525364233802","21.55212522"
"8/4/1999","30.235","8.245","0","1.08838246905074","0.463525386502771","19.62607815"
"8/5/1999","30.649","16.845","0","1.33164501626709","0.368475204593016","19.66218489"
"8/6/1999","29.827","16.999","0","1.83929003329559","0.45767831348233","16.16461731"
"8/7/1999","30.022","15.096","0","2.05957148564763","0.483362830909481","23.57150724"
"8/8/1999","26.144","14.456","10.179519264","1.83146151111407","0.738951675127253","16.166424708"
"8/9/1999","31.609","17.791","0.212860152","2.94787603440253","0.608085073863953","16.92309474"
"8/10/1999","29.931","13.615","6.21414396","2.00214555519866","0.697395498676462","16.166528352"
"8/11/1999","25.634","16.031","12.5003862","3.00138097234932","0.839454707717844","14.181244074"
"8/12/1999","23.408","14.757","0","3.13157135642401","0.579297613307086","19.24751637"
"8/13/1999","21.296","13.009","0.236892816","2.82382946028336","0.638106667268205","10.55846115"
"8/14/1999","20.607","8.976","0.381087936","3.08576826769618","0.730808990348336","14.94972972"
"8/15/1999","21.579","9.56","0.7965086688","3.05833016817474","0.684380063233418","11.019877848"
"8/16/1999","20.673","13.483","0","3.88330546637945","0.503866458743574","12.842881992"
"8/17/1999","19.84","12.893","7.9599446064","2.18480493105153","0.794564620553661","14.799714012"
"8/18/1999","23.304","11.654","0.2231599104","2.9991456857433","0.595178027262881","22.740190632"
"8/19/1999","23.54","15.072","5.23910592","4.25735511941846","0.669689188336668","14.050574496"
"8/20/1999","24.091","14.437","0","3.55614644563474","0.470095967196395","19.746733032"
"8/21/1999","19.674","13.354","1.5174869184","3.33009940020211","0.703418477464405","7.7457402"
"8/22/1999","20.257","11.804","0.7072452144","2.5874977372886","0.707803650563159","14.28428448"
"8/23/1999","22.098","9.85500000000002","0.0137329056","1.71518405644498","0.579374508340879","21.11507226"
"8/24/1999","20.003","11.917","0","1.31494330020154","0.602362941875643","6.192394632"
"8/25/1999","22.098","9.44999999999999","0.08583066","2.07535545304871","0.612394970684154","22.30240005"
"8/26/1999","22.488","9.83499999999998","0","3.02532971513531","0.530473678260843","22.216779"
"8/27/1999","24.034","12.053","0","3.31522332659313","0.464483874728605","17.97834465"
"8/28/1999","25.146","13.397","1.3080598992","1.99061114279916","0.63666779341533","10.822164282"
"8/29/1999","22.142","11.024","0.278091612","2.34157779077782","0.716235057770672","19.57612671"
"8/30/1999","24.032","10.689","0.151061832","1.3053109592603","0.690302001936033","17.630602362"
"8/31/1999","23.465","14.36","0.5613327648","1.39482546410178","0.600720734534557","10.795729536"
"9/1/1999","17.837","12.509","12.320136","2.93407915949489","0.852841203776218","8.85774942"
"9/2/1999","17.223","12.89","7.772829552","3.7197735157463","0.899320410444472","5.353318458"
"9/3/1999","24.079","13.515","0.36735606","2.78976870938758","0.697147546628097","15.272149032"
"9/4/1999","23.445","9.709","0","3.49022411261217","0.502885679601733","20.621753352"
"9/5/1999","24.68","10.838","0","2.87529367061435","0.489646484151268","20.03529492"
"9/6/1999","24.279","12.053","0","2.50424082555032","0.481456580078473","19.7107875"
"9/7/1999","25.973","11.74","0","2.28658970722839","0.481864760781515","19.417895712"
"9/8/1999","27.026","10.138","0","1.95172120958567","0.530196478425291","18.9655821"
"9/9/1999","27.112","14.694","0","2.82651645483238","0.512661554611287","18.65014074"
"9/10/1999","25.759","13.05","0","2.58242009308236","0.58893766976082","18.49725"
"9/11/1999","25.073","12.529","0","2.44955783833325","0.597190668052224","18.529366248"
"9/12/1999","22.28","9.27999999999997","0","2.43720694465265","0.45068003240681","18.744413472"
"9/13/1999","19.548","7.43200000000002","0","2.93285013963726","0.505823780814862","18.4371237"
"9/14/1999","18.212","3.005","0","1.87759071386973","0.563311050775926","18.58995306"
"9/15/1999","18.667","-0.569000000000017","0","1.45356207910816","0.573967371053314","18.475137792"
"9/16/1999","18.088","3.55200000000002","0","2.23421759389148","0.500091368625496","16.878658968"
"9/17/1999","19.685","5.30500000000001","0","2.35544516428787","0.516706573759118","14.42148858"
"9/18/1999","22.811","9.17099999999999","0","4.08818346165552","0.504242060192653","15.719565888"
"9/19/1999","21.16","13.203","0","5.39084879035488","0.60586708115157","11.602287"
"9/20/1999","23.981","11.721","0","6.35062613094604","0.585604486759506","16.081201872"
"9/21/1999","26.466","15.404","0.39310488","5.34983609693497","0.543659079157652","11.627156988"
"9/22/1999","22.887","14.495","0.554466456","2.85052034675474","0.611080372448348","10.758040002"
"9/23/1999","26.259","13.574","0.042915348","2.11549488159623","0.550313778154546","11.66805117"
"9/24/1999","24.056","14.686","9.4070436984","3.12062705188842","0.733916749213073","14.78407275"
"9/25/1999","23.77","12.114","0.9595872","2.14749018791125","0.702644197835872","13.35172086"
"9/26/1999","19.448","12.625","10.4249954808","1.35437929309938","0.844794891739459","7.066011798"
"9/27/1999","20.906","14.929","9.164145816","3.86141480386067","0.677255613478757","12.906618732"
"9/28/1999","22.538","11.858","0","2.93072711235795","0.604224956422437","12.17857275"
"9/29/1999","18.925","13.276","0.439453764","2.88829371871369","0.711498126274907","8.237131668"
"9/30/1999","18.942","13.09","2.0024272944","4.49234375208105","0.784069028041403","7.53345099"
"10/1/1999","18.233","12.725","0.8849144088","5.06835414543824","0.664257999026722","5.538311478"
"10/2/1999","20.431","10.145","0","4.34864916763653","0.587647662116509","13.43987712"
"10/3/1999","23.888","12.602","0","3.342356247329","0.575676324496581","12.3415272"
"10/4/1999","16.071","9.55599999999998","1.8230440824","2.5352890920206","0.785196940176248","4.054782618"
"10/5/1999","9.721","7.858","21.08859984","2.17375000364359","0.93267686600989","1.16116794"
"10/6/1999","11.511","7.40199999999999","6.892208964","2.93870231004147","0.897879173057571","4.467206952"
"10/7/1999","11.285","7.56799999999998","1.76982912","2.82672791968553","0.879301513371225","2.7842625"
"10/8/1999","13.214","6.40899999999999","0.4016876328","2.99187014438311","0.816903706862018","6.96397428"
"10/9/1999","12.643","8.87900000000002","5.374717956","5.50172612569163","0.829136198034648","3.11894928"
"10/10/1999","10.669","6.29500000000002","0.9544366512","5.18623634316044","0.755769416284204","3.635322768"
"10/11/1999","13.45","4.142","2.3500441584","3.68040934554854","0.932375210877821","1.45113804"
"10/12/1999","12.589","8.274","0.88233912","4.93231085747973","0.791348075267539","4.71037338"
"10/13/1999","11.011","8.92399999999998","1.5020374464","5.09493835272208","0.761389576920746","2.27773098"
"10/14/1999","10.725","5.45100000000002","5.985829908","4.23255798288102","0.880100634379437","5.54248197"
"10/15/1999","9.08199999999999","5.04300000000001","2.5071149808","3.98898608038755","0.880982501428692","3.56540958"
"10/16/1999","6.88299999999998","2.87799999999999","4.482081396","3.03907234826466","0.899203583167602","4.0531518"
"10/17/1999","6.46699999999998","2.596","0.4308700464","2.79009988427707","0.831540308871938","4.4263728"
"10/18/1999","6.34300000000002","-0.552000000000021","0.3536224344","1.63758378450767","0.835611378546529","4.29204564"
"10/19/1999","5.63099999999997","-0.625","1.102065804","1.44185581038993","0.85069914492235","4.047415632"
